id,name,income,loanAmount,creditScore,monthsEmployed,numCreditLines,totalCreditLimit,totalBalance,pastDuePayments,educationLevel,employmentStatus,maritalStatus,gender,age_group,ethnicity,riskProbability,decision
LP-98865,User 88865,78244.79193235558,14822.442492079204,483,10,6,25101.15654841734,6313.339064785543,7,Bachelor,Self-Employed,Divorced,Female,26-40,Group D,0.055430548004064904,Reject
LP-98866,User 88866,19016.555408860382,36025.826854432395,416,477,10,19820.360318781673,6909.363483842941,4,Bachelor,Employed,Divorced,Female,60+,Group D,0.0003340984732771198,Reject
LP-98867,User 88867,57181.07385098003,38093.180289979726,795,135,9,23630.72599796718,11065.012163238454,1,PhD,Self-Employed,Divorced,Female,26-40,Group D,0.05786935468675053,Reject
LP-98868,User 88868,15000.0,7866.32357935902,575,352,12,18399.50285844943,14840.000210487085,9,Bachelor,Employed,Divorced,Male,41-60,Group A,0.04954549163420839,Reject
LP-98869,User 88869,31882.35329891781,13266.998394366345,773,39,13,49085.04334132341,6544.555857843175,4,High School,Self-Employed,Married,Female,41-60,Group A,0.0661812367855214,Reject
LP-98870,User 88870,60048.648110821894,24960.3770330942,799,249,14,21146.795734289473,3130.7284453464954,4,PhD,Employed,Married,Other,18-25,Group C,0.09555028996989415,Reject
LP-98871,User 88871,29659.495833913585,11387.850685615467,317,416,9,26334.08097687182,6860.665438394588,3,High School,Self-Employed,Married,Female,41-60,Group D,0.019123783447076922,Reject
LP-98872,User 88872,80871.71073164568,22030.84449275217,393,52,10,5634.264366148589,18349.38354003991,2,Bachelor,Unemployed,Married,Other,41-60,Group C,0.05269772471146405,Reject
LP-98873,User 88873,65096.125001597786,6882.664258198136,528,241,14,33252.52089094393,1360.6453756879873,0,PhD,Unemployed,Single,Female,18-25,Group B,0.04524988002941284,Reject
LP-98874,User 88874,59912.224714121214,26100.543875229938,711,81,14,50559.05944489324,3749.9039349204613,2,High School,Employed,Married,Male,41-60,Group B,0.1117131699834261,Reject
LP-98875,User 88875,38840.088803272774,2810.1571746526624,711,197,7,18611.618660427594,4834.59558196582,4,Bachelor,Employed,Single,Female,26-40,Group B,0.18322094598411579,Reject
LP-98876,User 88876,32669.923700416406,1000.0,316,411,10,8800.30508344551,11399.659496655227,7,PhD,Unemployed,Divorced,Male,18-25,Group C,0.03368361867379616,Reject
LP-98877,User 88877,40864.163368342124,26747.284697918887,486,27,7,41318.376564041944,16071.637099436935,6,Bachelor,Unemployed,Divorced,Female,26-40,Group D,0.00966104666373209,Reject
LP-98878,User 88878,54998.2522650689,13847.62153416869,357,133,8,10839.036155147838,22352.374129687152,1,Master,Self-Employed,Married,Female,60+,Group D,0.02562353562635774,Reject
LP-98879,User 88879,54987.318255359765,13711.672773072003,466,368,10,9173.297673929843,11063.14105338882,7,Master,Unemployed,Divorced,Male,41-60,Group A,0.10634547672748591,Reject
LP-98880,User 88880,33622.17100186403,8406.75843903769,383,460,4,38563.02214549324,19400.82080027329,5,High School,Self-Employed,Single,Female,18-25,Group A,0.016529253452737733,Reject
LP-98881,User 88881,35474.890843472436,24372.93916354035,714,169,5,44428.029284164484,17759.196058792346,9,Master,Unemployed,Single,Female,41-60,Group C,0.03157330447077836,Reject
LP-98882,User 88882,19047.43330644214,10155.77369434887,734,319,5,22655.53370929954,11865.34633761764,9,Bachelor,Unemployed,Single,Male,26-40,Group D,0.09515299755166504,Reject
LP-98883,User 88883,95590.14580192191,28435.221612289402,610,317,8,11053.593882400593,18565.30668713404,5,Bachelor,Self-Employed,Married,Female,18-25,Group D,0.06213340170440708,Reject
LP-98884,User 88884,32047.81638781515,1000.0,842,395,12,23004.920452286304,0.0,7,PhD,Employed,Married,Male,60+,Group A,0.5190490961926908,Approve
LP-98885,User 88885,16310.08416538973,1000.0,483,105,10,38244.77163205113,9336.176327847634,6,PhD,Unemployed,Divorced,Female,60+,Group A,0.04758319531084309,Reject
LP-98886,User 88886,15000.0,25939.345931465443,559,292,3,14142.026814763094,0.0,1,Master,Unemployed,Single,Male,18-25,Group D,0.0004224792663067198,Reject
LP-98887,User 88887,36569.19162272126,21569.524203080146,360,393,1,30794.009413864867,23235.753389871912,3,PhD,Unemployed,Single,Female,41-60,Group A,0.01315403615262889,Reject
LP-98888,User 88888,58120.243403746514,7434.524783431216,717,269,14,51510.050358500965,15984.871224527742,6,Bachelor,Unemployed,Divorced,Male,26-40,Group C,0.32043540560078393,Reject
LP-98889,User 88889,47903.44278522919,18514.423040342543,351,343,11,32949.76546831794,16260.562974623597,5,PhD,Self-Employed,Divorced,Female,26-40,Group A,0.023700008166435492,Reject
LP-98890,User 88890,46219.67209223205,17049.36695408888,357,221,12,49290.614360401814,9958.537667568495,4,PhD,Unemployed,Divorced,Female,26-40,Group C,0.019616403087550374,Reject
LP-98891,User 88891,64592.36553556254,7709.002196055962,403,195,10,35738.991057370506,6913.842977339238,1,Master,Unemployed,Divorced,Male,26-40,Group D,0.09277472608876584,Reject
LP-98892,User 88892,61671.17548858277,7385.331135936653,745,338,9,34963.35810912448,2359.8917239368966,2,Master,Self-Employed,Divorced,Female,60+,Group D,0.28717237486769154,Reject
LP-98893,User 88893,32031.73381815454,34434.195134966125,581,250,14,31001.841108691733,29645.984625626108,5,Master,Unemployed,Married,Male,26-40,Group A,0.010093929804907465,Reject
LP-98894,User 88894,55212.119223151705,12540.684601204155,655,55,9,45817.8074487103,7283.768795187765,6,High School,Self-Employed,Divorced,Male,26-40,Group A,0.13920273261550234,Reject
LP-98895,User 88895,51387.02227020112,13821.773036681352,850,63,10,27747.638953153295,17931.79931587498,9,Bachelor,Unemployed,Single,Male,41-60,Group D,0.2574952988560628,Reject
LP-98896,User 88896,38150.95572505927,9692.88786450194,554,228,12,53621.04462834112,28233.825961362545,6,High School,Unemployed,Divorced,Other,18-25,Group D,0.03833400455978496,Reject
LP-98897,User 88897,78583.6505466288,1000.0,678,209,11,15229.640668201486,16231.565966013972,6,High School,Employed,Single,Male,18-25,Group D,0.18706923283057492,Reject
LP-98898,User 88898,34456.934670788825,12360.65873203502,477,373,14,44653.929249610694,18581.346185230817,4,High School,Employed,Divorced,Female,26-40,Group A,0.041450914584702445,Reject
LP-98899,User 88899,38464.317778945166,1000.0,559,437,7,25854.973528892875,5221.813145774454,4,Bachelor,Self-Employed,Single,Female,41-60,Group B,0.17144543405200366,Reject
LP-98900,User 88900,40481.634023310464,1000.0,369,246,14,40209.023616223654,16862.660662406717,2,PhD,Self-Employed,Married,Female,26-40,Group C,0.055234056781028454,Reject
LP-98901,User 88901,68533.74097850037,12265.194852308901,329,99,14,20399.236284728875,17752.494840058964,8,Master,Self-Employed,Married,Female,60+,Group B,0.030471821335776594,Reject
LP-98902,User 88902,71745.82531603018,17390.358432625413,801,131,14,35305.17916228801,19619.725830158728,5,High School,Self-Employed,Divorced,Male,41-60,Group D,0.3049391865566577,Reject
LP-98903,User 88903,77009.10064786335,9797.6792227652,779,70,9,61707.83440279036,1570.8554704805247,8,High School,Unemployed,Single,Female,41-60,Group D,0.24124649380484373,Reject
LP-98904,User 88904,65485.32912847448,15110.471232036742,408,203,14,26852.29416100481,13889.178415934382,4,PhD,Self-Employed,Married,Female,41-60,Group D,0.044638329526243775,Reject
LP-98905,User 88905,48001.75773931288,4130.113893379506,445,426,10,23197.925581840525,10351.286948909163,1,PhD,Employed,Married,Female,26-40,Group B,0.09970704081623047,Reject
LP-98906,User 88906,69229.58737195285,23267.33743227936,748,27,11,32518.24015998408,6183.681975268231,2,Bachelor,Unemployed,Single,Female,18-25,Group D,0.04305516882960328,Reject
LP-98907,User 88907,57504.61221623483,23717.34499638292,809,385,4,18371.908993911147,14376.04448169647,8,Bachelor,Employed,Married,Female,41-60,Group D,0.1918351046650443,Reject
LP-98908,User 88908,47523.55042255639,19377.522896478346,580,187,10,23341.67577698204,14962.013705000783,1,Bachelor,Employed,Single,Female,26-40,Group C,0.04591506727179356,Reject
LP-98909,User 88909,40716.74348041798,4247.385220853208,415,174,5,17258.732686968862,8869.887141851537,3,Bachelor,Self-Employed,Divorced,Male,26-40,Group B,0.07523631259160024,Reject
LP-98910,User 88910,46563.65807153687,32261.730506466192,556,190,11,25254.319616662393,10889.794979056447,2,Master,Employed,Single,Female,18-25,Group A,0.006643249588819152,Reject
LP-98911,User 88911,40465.9895841959,23824.21815842689,833,17,7,23720.459293176624,18739.742352059846,6,High School,Employed,Divorced,Female,26-40,Group A,0.055975840385229625,Reject
LP-98912,User 88912,58305.149235563156,32854.11446956177,406,322,12,17711.11542538846,0.0,1,Master,Employed,Divorced,Male,26-40,Group C,0.03200379839807782,Reject
LP-98913,User 88913,45747.232636099885,22961.63874237451,683,305,13,19582.201023947615,13456.705147275028,6,Master,Employed,Single,Female,18-25,Group D,0.02640939159994491,Reject
LP-98914,User 88914,59768.60059175494,13648.424717223254,386,55,1,46696.31447727652,9052.161087540546,0,High School,Employed,Divorced,Female,18-25,Group B,0.010594322830137205,Reject
LP-98915,User 88915,60144.146193108194,1000.0,599,57,11,39830.62185938514,13862.762927504557,5,Master,Unemployed,Single,Male,26-40,Group C,0.1993156768397082,Reject
LP-98916,User 88916,50149.12200981655,10866.133177449094,360,465,9,24462.838353936135,4541.352594359723,4,High School,Unemployed,Divorced,Female,18-25,Group A,0.02012677454585551,Reject
LP-98917,User 88917,40975.053943051564,22236.8632988626,532,271,1,38954.97958979609,16185.319773728459,7,High School,Unemployed,Married,Female,60+,Group D,0.027431066932094232,Reject
LP-98918,User 88918,31837.36300155944,6713.587161914136,464,6,13,50328.337365467094,12699.742383789977,5,Master,Unemployed,Married,Female,26-40,Group C,0.027799710647705082,Reject
LP-98919,User 88919,47841.73337286351,27009.954220195144,456,9,7,3685.7443558679843,13443.724482096393,1,Bachelor,Employed,Divorced,Male,41-60,Group D,0.0187990026452442,Reject
LP-98920,User 88920,55868.91509282427,31116.07540500637,610,166,7,1000.0,3850.115641890151,1,Master,Unemployed,Married,Female,26-40,Group B,0.03612434874275198,Reject
LP-98921,User 88921,22702.567642271388,28774.246532935696,714,371,10,37012.00904024474,0.0,1,High School,Employed,Divorced,Female,60+,Group D,0.007413685502940814,Reject
LP-98922,User 88922,15000.0,17079.822816246597,639,173,1,1000.0,507.77923464266496,0,High School,Self-Employed,Divorced,Male,41-60,Group A,0.00762635961626642,Reject
LP-98923,User 88923,47551.875091008675,7894.339693474143,454,79,14,28226.000437044877,2948.3103621856244,1,Master,Employed,Single,Female,60+,Group C,0.04203254794964444,Reject
LP-98924,User 88924,32097.331102478936,20631.12778780059,536,417,10,51530.54788383331,4447.40033772411,9,PhD,Self-Employed,Single,Male,41-60,Group B,0.04101127869843117,Reject
LP-98925,User 88925,70183.34080493421,11604.371458493253,594,11,3,32380.307863575374,26071.33833984902,1,Master,Unemployed,Married,Male,18-25,Group B,0.05542940755026838,Reject
LP-98926,User 88926,76098.09981207547,18004.07477369934,696,144,1,11623.345528090686,12391.486534987294,9,PhD,Employed,Divorced,Male,41-60,Group B,0.2277078112884233,Reject
LP-98927,User 88927,29776.271838375662,20858.090503096766,377,100,3,26724.528100812022,3275.140899326866,2,PhD,Self-Employed,Divorced,Male,26-40,Group D,0.008478434935515899,Reject
LP-98928,User 88928,15947.00751732727,10179.975975811383,845,199,4,12017.340144355516,21910.725816050584,6,Bachelor,Self-Employed,Single,Female,41-60,Group D,0.05558405475103747,Reject
LP-98929,User 88929,61513.04349207471,20697.667755268893,398,154,8,14550.933235937151,7420.911559706667,9,Bachelor,Unemployed,Single,Female,26-40,Group C,0.027185829649475676,Reject
LP-98930,User 88930,54075.19282529943,19564.592091095157,552,78,12,49332.394890748066,11199.632279902171,8,High School,Self-Employed,Married,Female,18-25,Group D,0.015122091127243177,Reject
LP-98931,User 88931,57873.08450221036,2284.609483947488,538,249,9,46071.85066428875,1454.7824008635707,9,Master,Self-Employed,Married,Female,18-25,Group D,0.05348240283833919,Reject
LP-98932,User 88932,65346.56269962742,19206.725680251395,387,10,13,33687.48174973094,8104.142492048477,6,PhD,Unemployed,Single,Female,18-25,Group B,0.008530041848667642,Reject
LP-98933,User 88933,41630.75850854884,1000.0,491,402,13,30086.91765939508,11543.813232016171,3,High School,Unemployed,Divorced,Female,26-40,Group D,0.12737118239524867,Reject
LP-98934,User 88934,46058.940717200865,34505.66978105342,816,463,9,36625.059020619345,10553.872327076815,9,PhD,Self-Employed,Single,Female,26-40,Group D,0.08392310131816275,Reject
LP-98935,User 88935,66249.30540837246,21812.004112519502,433,22,11,38967.89301127886,10134.581238628358,0,Bachelor,Self-Employed,Divorced,Female,18-25,Group C,0.009861059183730685,Reject
LP-98936,User 88936,58921.850299543,11608.58490272019,806,160,1,52209.59132986449,5643.674143712574,7,PhD,Unemployed,Divorced,Female,41-60,Group B,0.22136780271956416,Reject
LP-98937,User 88937,90938.58817818522,10710.3446454475,644,477,14,58226.1337117284,2834.028291314422,9,Bachelor,Employed,Divorced,Male,26-40,Group A,0.440846957186385,Approve
LP-98938,User 88938,55871.99321067838,23883.124710513355,617,471,6,32854.930670841946,11759.150731712793,9,Bachelor,Self-Employed,Divorced,Male,18-25,Group A,0.06139069162868986,Reject
LP-98939,User 88939,55133.00435138926,10326.06392472332,821,435,9,1000.0,3469.2424578728214,0,PhD,Employed,Single,Male,26-40,Group D,0.4674198253812299,Approve
LP-98940,User 88940,67627.38424380407,6572.204031057987,539,449,11,64712.63705367643,0.0,1,PhD,Employed,Single,Female,41-60,Group C,0.1812158120221607,Reject
LP-98941,User 88941,91318.42742393058,11672.247328314399,616,65,5,23022.87435042845,7662.27717221487,4,High School,Unemployed,Divorced,Female,26-40,Group C,0.14761934453617934,Reject
LP-98942,User 88942,64296.13842926467,1000.0,616,108,8,29841.134693458887,0.0,9,Bachelor,Employed,Single,Female,26-40,Group A,0.1609357710127509,Reject
LP-98943,User 88943,44260.25858673113,1760.0571668530538,446,175,12,2743.4533842892815,17741.03785889182,0,Master,Self-Employed,Married,Female,18-25,Group A,0.025963216383394203,Reject
LP-98944,User 88944,36778.05749582841,14378.661301471064,658,395,12,43460.910456348545,21710.688231229025,5,High School,Employed,Married,Male,26-40,Group D,0.140378615583548,Reject
LP-98945,User 88945,53244.95673944259,25500.42050940273,314,370,7,23060.432185364865,8290.832135150886,5,High School,Unemployed,Single,Female,41-60,Group A,0.01713481489102921,Reject
LP-98946,User 88946,28001.652835104403,9252.468158888158,603,161,13,29943.525313155522,4688.1429832922695,1,Bachelor,Self-Employed,Single,Male,18-25,Group B,0.02982313950227662,Reject
LP-98947,User 88947,62913.9628766389,29235.788629979106,579,167,3,13121.755378485832,29041.48737577791,5,PhD,Unemployed,Single,Male,18-25,Group D,0.027478343346300116,Reject
LP-98948,User 88948,55952.44444399617,1000.0,359,350,11,17776.36934342998,8139.381090362193,3,Master,Employed,Married,Male,26-40,Group B,0.12307698032464595,Reject
LP-98949,User 88949,60364.78619527019,29074.10058803888,754,394,10,34463.79275156259,9840.68894206393,6,Master,Unemployed,Divorced,Male,26-40,Group B,0.2056294651035972,Reject
LP-98950,User 88950,15000.0,8911.152828276343,336,401,1,23684.936975846387,9160.116494877064,5,Master,Self-Employed,Single,Male,26-40,Group D,0.014984553359972909,Reject
LP-98951,User 88951,76940.36680651896,13892.259048363223,313,327,13,8262.13101060615,5826.201962840886,1,PhD,Self-Employed,Single,Other,41-60,Group D,0.07840625662635661,Reject
LP-98952,User 88952,27583.283171984156,14849.332431996612,509,198,4,20737.754375427452,15108.285943904073,1,Bachelor,Self-Employed,Single,Male,41-60,Group A,0.02999581378081729,Reject
LP-98953,User 88953,24829.22232009422,22221.486000457764,525,196,14,33440.19393768529,20433.00643237552,2,Master,Unemployed,Married,Male,18-25,Group B,0.00403764823472416,Reject
LP-98954,User 88954,15000.0,20452.57988902917,473,144,3,48008.29299307696,11815.678330597462,4,Master,Self-Employed,Married,Male,26-40,Group C,0.0016844444217820138,Reject
LP-98955,User 88955,37899.29152693499,42213.97756832559,773,154,11,45928.761672725224,12827.950775031813,6,Master,Self-Employed,Married,Female,41-60,Group D,0.011794394873000541,Reject
LP-98956,User 88956,53068.77607304034,24570.904288991296,707,451,7,22526.853636717253,3913.362543808468,5,Master,Self-Employed,Divorced,Female,41-60,Group B,0.1207299356333439,Reject
LP-98957,User 88957,47951.339000374115,16320.601899813337,767,378,12,28110.483005577513,23040.680394469156,1,PhD,Unemployed,Single,Male,26-40,Group C,0.2594661834880743,Reject
LP-98958,User 88958,63921.17068676773,19749.918772943212,611,1,5,52272.217722629815,7794.750825939129,8,PhD,Self-Employed,Divorced,Male,18-25,Group D,0.03617687702034649,Reject
LP-98959,User 88959,75520.51736646972,15833.985355904695,384,156,10,42970.92084663591,18079.621366631694,4,High School,Employed,Married,Female,18-25,Group B,0.01645249149251028,Reject
LP-98960,User 88960,77207.9294601015,19264.032105752973,415,206,9,42073.15593660506,0.0,4,Bachelor,Unemployed,Single,Male,18-25,Group D,0.031070820141358736,Reject
